graph,original_order,original_size,original_time,original_iterations,original_error,original_technique,batch_size,order,size,time,iterations,error,technique
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10","325731.4","1684933","4.844","53","0.00000109224","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10","325731.4","1684933","0.8804000000000001","8.8","0.00000249132","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10","325731.4","1684933","4.4475999999999996","53","0.00000109224","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10","325731.4","1684933","0.8258000000000001","8.8","0.00000249132","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50","325740","1684977.4","9.126","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50","325740","1684977.4","4.2674","0","6.773920000000001e-7","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50","325740","1684977.4","4.8436","53","0.0000010827600000000002","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50","325740","1684977.4","1.4911999999999999","15.6","0.00000456236","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50","325740","1684977.4","4.6126000000000005","53","0.0000010827600000000002","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50","325740","1684977.4","1.4238","15.6","0.00000456236","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100","325748.8","1685031.6","9.147","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100","325748.8","1685031.6","4.586399999999999","0","8.17564e-7","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100","325748.8","1685031.6","4.8388","53","0.0000011064199999999998","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100","325748.8","1685031.6","1.8086000000000002","19.2","0.000004655060000000001","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100","325748.8","1685031.6","4.5596000000000005","53","0.0000011064199999999998","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100","325748.8","1685031.6","1.7118000000000002","19.2","0.000004655060000000001","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500","325815.8","1685468","9.143799999999999","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500","325815.8","1685468","5.7424","0","0.000001179166","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500","325815.8","1685468","4.8198","53","0.0000010953199999999998","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500","325815.8","1685468","2.7398","29.6","0.0000048232","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500","325815.8","1685468","4.649399999999999","53","0.0000010953199999999998","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500","325815.8","1685468","2.6391999999999998","29.6","0.0000048232","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000","325912.4","1686015.4","9.074200000000001","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000","325912.4","1686015.4","6.4134","0","0.00000128305","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000","325912.4","1686015.4","4.8014","52.8","0.00000112628","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000","325912.4","1686015.4","3.0793999999999997","33.6","0.000005056239999999999","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000","325912.4","1686015.4","4.344799999999999","52.8","0.00000112628","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000","325912.4","1686015.4","2.7938","33.6","0.000005056239999999999","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","5000","326621.4","1690367.2","9.0384","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","5000","326621.4","1690367.2","6.8066","0","0.00000203322","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","5000","326621.4","1690367.2","4.71","52","0.00000128322","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","5000","326621.4","1690367.2","3.7144","40.8","0.000005119299999999999","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","5000","326621.4","1690367.2","4.1426","52","0.00000128322","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","5000","326621.4","1690367.2","3.2704","40.8","0.000005119299999999999","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10000","327509","1695807.4","8.896600000000001","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10000","327509","1695807.4","7.420400000000001","0","0.00000203098","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10000","327509","1695807.4","4.7336","52","0.0000012498199999999998","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10000","327509","1695807.4","4.101999999999999","45","0.000005124199999999999","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10000","327509","1695807.4","4.1208","52","0.0000012498199999999998","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","10000","327509","1695807.4","3.5726","45","0.000005124199999999999","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50000","333696.8","1738623","8.042","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50000","333696.8","1738623","8.8064","0","0.00000198662","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50000","333696.8","1738623","4.5664","49.2","0.00000204654","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50000","333696.8","1738623","4.9248","53.2","0.0000050784599999999995","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50000","333696.8","1738623","3.9212000000000002","49.2","0.00000204654","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","50000","333696.8","1738623","4.2306","53.2","0.0000050784599999999995","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100000","339689.6","1790915","7.9604","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100000","339689.6","1790915","9.590399999999999","0","0.0000017779","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100000","339689.6","1790915","4.4636","48","0.00000261042","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100000","339689.6","1790915","5.2446","56.6","0.00000520418","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100000","339689.6","1790915","3.9058","48","0.00000261042","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","100000","339689.6","1790915","4.5935999999999995","56.6","0.00000520418","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500000","356362.6","2190955.2","8.897","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500000","356362.6","2190955.2","10.4518","0","0.00000166198","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500000","356362.6","2190955.2","5.1318","51.8","0.0000024505599999999996","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500000","356362.6","2190955.2","5.7186","58","0.00000497752","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500000","356362.6","2190955.2","4.7918","51.8","0.0000024505599999999996","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","500000","356362.6","2190955.2","5.3742","58","0.00000497752","pagerankLevelwise [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000000","358187.4","2686784.6","10.3114","0","0","pagerankNvgraph [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000000","358187.4","2686784.6","10.6194","0","7.915939999999999e-7","pagerankNvgraph [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000000","358187.4","2686784.6","6.122199999999999","58","0.00000289742","pagerankMonolithic [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000000","358187.4","2686784.6","6.1248","58","0.00000339246","pagerankMonolithic [dynamic]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000000","358187.4","2686784.6","6.097600000000001","58","0.00000289742","pagerankLevelwise [static]"
"web-NotreDame","325729","1497134","4.571","53","0","pagerankMonolithic","1000000","358187.4","2686784.6","6.103","58","0.00000339246","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1","77360","905513","6.9354","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1","77360","905513","2.0585999999999998","0","0.00000349762","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1","77360","905513","2.5789999999999997","56","7.237540000000001e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1","77360","905513","0.28459999999999996","5.4","0.00000261912","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1","77360","905513","3.0122","56","7.237540000000001e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1","77360","905513","0.32060000000000005","5.4","0.00000261912","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5","77360.6","905517.4","6.9596","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5","77360.6","905517.4","2.2738","0","0.00000361104","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5","77360.6","905517.4","2.5799999999999996","56","8.034819999999999e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5","77360.6","905517.4","0.44060000000000005","8.8","0.0000037017","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5","77360.6","905517.4","3.0180000000000002","56","8.034819999999999e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5","77360.6","905517.4","0.4944","8.8","0.0000037017","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10","77361.8","905522.6","6.968999999999999","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10","77361.8","905522.6","3.978","0","0.00000402492","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10","77361.8","905522.6","2.5814","56","6.722779999999999e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10","77361.8","905522.6","0.5496000000000001","11.2","0.0000045892800000000006","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10","77361.8","905522.6","3.0176","56","6.722779999999999e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10","77361.8","905522.6","0.6262","11.2","0.0000045892800000000006","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50","77368.6","905566.2","6.960000000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50","77368.6","905566.2","4.456","0","0.00000389338","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50","77368.6","905566.2","2.576","56","8.653560000000001e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50","77368.6","905566.2","0.8854","18.6","0.00000473588","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50","77368.6","905566.2","3.0008","56","8.653560000000001e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50","77368.6","905566.2","1.0146","18.6","0.00000473588","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100","77378.8","905620.4","6.9392","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100","77378.8","905620.4","4.7018","0","0.0000040587799999999994","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100","77378.8","905620.4","2.5776000000000003","56","6.735659999999999e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100","77378.8","905620.4","1.0472","22.2","0.00000500628","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100","77378.8","905620.4","2.987","56","6.735659999999999e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100","77378.8","905620.4","1.1986","22.2","0.00000500628","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500","77450.8","906058.2","6.957800000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500","77450.8","906058.2","5.3446","0","0.000003969759999999999","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500","77450.8","906058.2","2.5808","56","8.137419999999999e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500","77450.8","906058.2","1.4931999999999999","32","0.00000493834","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500","77450.8","906058.2","2.9626","56","8.137419999999999e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500","77450.8","906058.2","1.6938","32","0.00000493834","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1000","77541.6","906605.2","6.9614","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1000","77541.6","906605.2","5.578999999999999","0","0.000004010539999999999","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1000","77541.6","906605.2","2.5770000000000004","56","8.062399999999999e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1000","77541.6","906605.2","1.6672","35.8","0.000005237099999999999","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1000","77541.6","906605.2","2.9592","56","8.062399999999999e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","1000","77541.6","906605.2","1.8939999999999997","35.8","0.000005237099999999999","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5000","78207.8","910914.6","6.9918000000000005","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5000","78207.8","910914.6","6.111","0","0.00000379154","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5000","78207.8","910914.6","2.5794000000000006","56","9.740299999999999e-7","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5000","78207.8","910914.6","2.082","45","0.0000047836","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5000","78207.8","910914.6","2.9646","56","9.740299999999999e-7","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","5000","78207.8","910914.6","2.3583999999999996","45","0.0000047836","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10000","78976.2","916281.8","6.989","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10000","78976.2","916281.8","6.4256","0","0.0000035288199999999997","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10000","78976.2","916281.8","2.5828","56","0.000001000092","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10000","78976.2","916281.8","2.2640000000000002","49","0.000004199899999999999","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10000","78976.2","916281.8","3.0078","56","0.000001000092","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","10000","78976.2","916281.8","2.6534","49","0.000004199899999999999","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50000","82725.6","957409.8","7.06","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50000","82725.6","957409.8","6.970400000000001","0","0.0000019011599999999999","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50000","82725.6","957409.8","2.582","56","0.0000014606600000000002","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50000","82725.6","957409.8","2.5442","55","0.0000026934","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50000","82725.6","957409.8","3.0748","56","0.0000014606600000000002","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","50000","82725.6","957409.8","3.012","55","0.0000026934","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100000","84339.6","1007135","7.297200000000001","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100000","84339.6","1007135","7.3214","0","0.000001037228","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100000","84339.6","1007135","2.59","56","0.0000014188999999999999","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100000","84339.6","1007135","2.5987999999999998","56","0.0000020493","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100000","84339.6","1007135","3.0970000000000004","56","0.0000014188999999999999","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","100000","84339.6","1007135","3.0948","56","0.0000020493","pagerankLevelwise [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500000","85097","1405471.2","6.926599999999999","0","0","pagerankNvgraph [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500000","85097","1405471.2","7.0578","0","7.73104e-8","pagerankNvgraph [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500000","85097","1405471.2","2.4048000000000003","36.4","0.00000465268","pagerankMonolithic [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500000","85097","1405471.2","2.4191999999999996","36.6","0.00000497388","pagerankMonolithic [dynamic]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500000","85097","1405471.2","2.4168","36.4","0.00000465268","pagerankLevelwise [static]"
"soc-Slashdot0811","77360","905468","2.673","56","0","pagerankMonolithic","500000","85097","1405471.2","2.4303999999999997","36.6","0.00000497388","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1","82168.2","952192.2","7.669","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1","82168.2","952192.2","2.3758","0","0.00000155944","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1","82168.2","952192.2","2.7776","58","0.0000024729999999999994","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1","82168.2","952192.2","0.2428","4.4","0.0000020810199999999998","pagerankMonolithic [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1","82168.2","952192.2","3.1962","58","0.0000024729999999999994","pagerankLevelwise [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1","82168.2","952192.2","0.2772","4.4","0.0000020810199999999998","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","5","82168.8","952196.4","7.6606","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","5","82168.8","952196.4","3.2386000000000004","0","0.0000016834200000000002","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","5","82168.8","952196.4","2.6832","58","0.00000251696","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","5","82168.8","952196.4","0.45039999999999997","9","0.00000363932","pagerankMonolithic [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","5","82168.8","952196.4","3.1982","58","0.00000251696","pagerankLevelwise [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","5","82168.8","952196.4","0.5292","9","0.00000363932","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","10","82170","952202","7.6617999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","10","82170","952202","3.3370000000000006","0","0.0000016401800000000003","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","10","82170","952202","2.6812","58","0.00000250888","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","10","82170","952202","0.5552","11.2","0.00000388882","pagerankMonolithic [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","10","82170","952202","3.2006","58","0.00000250888","pagerankLevelwise [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","10","82170","952202","0.65","11.2","0.00000388882","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","50","82176.4","952244.6","7.675","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","50","82176.4","952244.6","4.172","0","0.0000017731799999999999","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","50","82176.4","952244.6","2.6800000000000006","58","0.0000025196799999999997","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","50","82176.4","952244.6","0.8808","18.4","0.0000042721","pagerankMonolithic [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","50","82176.4","952244.6","3.2012","58","0.0000025196799999999997","pagerankLevelwise [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","50","82176.4","952244.6","1.0419999999999998","18.4","0.0000042721","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","100","82187.8","952302.6","7.6896","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","100","82187.8","952302.6","4.6772","0","0.00000191372","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","100","82187.8","952302.6","2.6788","58","0.0000025180600000000002","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","100","82187.8","952302.6","1.1382","24","0.000005254560000000001","pagerankMonolithic [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","100","82187.8","952302.6","3.2076000000000002","58","0.0000025180600000000002","pagerankLevelwise [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","100","82187.8","952302.6","1.3478","24","0.000005254560000000001","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","500","82250.2","952730","7.6482","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","500","82250.2","952730","5.1964","0","0.0000022742800000000003","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","500","82250.2","952730","2.676","58","0.00000250806","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","500","82250.2","952730","1.5352000000000001","32.8","0.0000051374","pagerankMonolithic [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","500","82250.2","952730","3.198","58","0.00000250806","pagerankLevelwise [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","500","82250.2","952730","1.826","32.8","0.0000051374","pagerankLevelwise [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1000","82341.8","953279.6","7.6411999999999995","0","0","pagerankNvgraph [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1000","82341.8","953279.6","5.498","0","0.00000246976","pagerankNvgraph [dynamic]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1000","82341.8","953279.6","2.6795999999999998","58","0.00000248062","pagerankMonolithic [static]"
"soc-Slashdot0902","82168","948464","2.771","58","0","pagerankMonolithic","1000","82341.8","953279.6","1.7172","36.8","0.000005077059999999999","pagerankMonolithic [dynamic]"
